Date,Open,High,Low,Close,Adj Close,Volume
2009-08-17,4.058000,4.253000,4.012500,4.250000,4.250000,588986000
2009-08-24,4.258500,4.317000,4.128500,4.138000,4.138000,434928000
2009-08-31,4.096500,4.121000,3.875500,3.943500,3.943500,536680000
2009-09-07,3.993000,4.245000,3.943500,4.227000,4.227000,536876000
2009-09-14,4.190500,4.559500,4.139500,4.514000,4.514000,715506000
2009-09-21,4.484500,4.725000,4.424000,4.526000,4.526000,549828000
2009-09-28,4.552000,4.708500,4.479000,4.492500,4.492500,562512000
2009-10-05,4.512500,4.836000,4.413500,4.785500,4.785500,716112000
2009-10-12,4.808500,4.891000,4.653500,4.766000,4.766000,582974000
2009-10-19,4.767500,5.982500,4.585000,5.924500,5.924500,1927610000
2009-10-26,5.960500,6.284000,5.910500,5.940500,5.940500,1911942000
2009-11-02,5.933000,6.349000,5.812500,6.310000,6.310000,1013776000
2009-11-09,6.355500,6.649500,6.279500,6.648500,6.648500,823492000
2009-11-16,6.606000,6.728000,6.370500,6.483000,6.483000,692612000
2009-11-23,6.552500,6.716500,6.494000,6.587000,6.587000,473832000
2009-11-30,6.609500,7.295500,6.608000,6.879000,6.879000,1258520000
2009-12-07,6.900000,6.950000,6.491000,6.707500,6.707500,957260000
2009-12-14,6.625000,6.630500,6.282500,6.424000,6.424000,915898000
2009-12-21,6.524000,6.985000,6.509500,6.923500,6.923500,648120000
2009-12-28,6.987500,7.129000,6.726000,6.726000,6.726000,572014000
2010-01-04,6.812500,6.830500,6.440000,6.676000,6.676000,889826000
2010-01-11,6.631000,6.640000,6.287500,6.357000,6.357000,1075006000
2010-01-18,6.315500,6.460000,6.038000,6.071500,6.071500,790136000
2010-01-25,6.105000,6.592500,5.906000,6.270500,6.270500,1862252000
2010-02-01,6.159000,6.243000,5.691000,5.869500,5.869500,1941376000
2010-02-08,5.969000,6.050000,5.800000,5.983000,5.983000,835268000
2010-02-15,6.003000,6.025000,5.741000,5.876000,5.876000,695864000
2010-02-22,5.868500,5.990000,5.792500,5.920000,5.920000,730408000
2010-03-01,5.935000,6.472500,5.876500,6.445500,6.445500,922268000
2010-03-08,6.415000,6.710000,6.385500,6.591000,6.591000,613880000
2010-03-15,6.585000,6.685500,6.431500,6.517500,6.517500,574936000
2010-03-22,6.510000,6.849500,6.360000,6.753000,6.753000,741364000
2010-03-29,6.768500,6.909500,6.559000,6.590500,6.590500,484120000
2010-04-05,6.642500,7.066500,6.539000,7.003000,7.003000,768248000
2010-04-12,7.000000,7.358500,6.956000,7.108500,7.108500,687150000
2010-04-19,7.117500,7.554500,6.956500,7.181500,7.181500,1036982000
2010-04-26,7.160000,7.386500,6.845500,6.855000,6.855000,792406000
2010-05-03,6.860000,6.972000,6.030000,6.249000,6.249000,997942000
2010-05-10,6.486500,6.849500,6.338000,6.426500,6.426500,599454000
2010-05-17,6.412000,6.562500,5.876000,6.136000,6.136000,678474000
2010-05-24,6.128500,6.380000,5.925000,6.273000,6.273000,542328000
2010-05-31,6.248500,6.457500,6.082500,6.138500,6.138500,383976000
2010-06-07,6.292000,6.330500,5.790000,6.151500,6.151500,713728000
2010-06-14,6.212000,6.399000,6.125000,6.291500,6.291500,394866000
2010-06-21,6.339500,6.374000,5.840000,6.050000,6.050000,610616000
2010-06-28,5.942500,6.002000,5.300500,5.457000,5.457000,824522000
2010-07-05,5.532500,5.874000,5.450000,5.863000,5.863000,420008000
2010-07-12,5.890500,6.244000,5.866000,5.924500,5.924500,588146000
2010-07-19,5.919000,6.062500,5.290000,5.943500,5.943500,1485042000
2010-07-26,5.913000,5.943500,5.725500,5.894500,5.894500,753190000
2010-08-02,5.957500,6.423500,5.878500,6.416000,6.416000,600316000
2010-08-09,6.423000,6.500000,6.177500,6.234500,6.234500,493578000
2010-08-16,6.180500,6.540500,6.152000,6.388000,6.388000,534470000
2010-08-23,6.393000,6.461000,6.112500,6.332000,6.332000,487000000
2010-08-30,6.301500,6.975000,6.125000,6.939500,6.939500,535570000
2010-09-06,6.878000,7.130000,6.822500,7.122000,7.122000,394262000
2010-09-13,7.203500,7.449000,7.178000,7.416000,7.416000,547740000
2010-09-20,7.435000,8.044500,7.367500,8.036500,8.036500,765200000
2010-09-27,8.011000,8.089000,7.610000,7.685500,7.685500,770348000
2010-10-04,7.697500,8.060500,7.639000,7.777500,7.777500,571354000
2010-10-11,7.744500,8.244000,7.570000,8.232000,8.232000,591192000
2010-10-18,8.250000,8.508500,7.828500,8.456500,8.456500,988952000
2010-10-25,8.578500,8.599500,8.240500,8.261500,8.261500,532504000
2010-11-01,8.222500,8.626500,8.076000,8.538500,8.538500,564402000
2010-11-08,8.542000,8.668500,8.252500,8.284000,8.284000,559544000
2010-11-15,8.258000,8.267500,7.838500,8.241000,8.241000,628700000
2010-11-22,8.255000,8.919000,8.231000,8.860000,8.860000,538438000
2010-11-29,8.999500,9.092000,8.696000,8.784000,8.784000,653448000
2010-12-06,8.776000,9.073500,8.668000,8.781000,8.781000,451584000
2010-12-13,8.816500,8.950000,8.654500,8.879000,8.879000,446542000
2010-12-20,8.963500,9.282500,8.902000,9.129500,9.129500,395652000
2010-12-27,9.095000,9.227500,8.975500,9.000000,9.000000,255152000
2011-01-03,9.068500,9.422500,9.060500,9.274500,9.274500,443668000
2011-01-10,9.252000,9.447000,9.125500,9.437500,9.437500,317980000
2011-01-17,9.433000,9.580000,8.842000,8.871000,8.871000,405894000
2011-01-24,8.897500,9.250000,8.345000,8.557000,8.557000,970322000
2011-01-31,8.508000,8.859500,8.370500,8.796500,8.796500,487564000
2011-02-07,8.807500,9.475000,8.738500,9.462500,9.462500,623632000
2011-02-14,9.462500,9.570000,9.256500,9.325000,9.325000,403690000
2011-02-21,9.184000,9.236000,8.719500,8.862000,8.862000,399340000
2011-02-28,8.695500,8.794500,8.417500,8.583500,8.583500,537570000
2011-03-07,8.596000,8.604500,8.195000,8.403500,8.403500,557382000
2011-03-14,8.330000,8.407000,8.029500,8.091000,8.091000,561574000
2011-03-21,8.168500,8.674500,8.041000,8.549000,8.549000,459296000
2011-03-28,8.590000,9.162500,8.462500,9.006500,9.006500,513106000
2011-04-04,9.044500,9.413500,9.034500,9.235500,9.235500,469534000
2011-04-11,9.243000,9.324500,8.951000,9.000500,9.000500,414170000
2011-04-18,8.919000,9.298500,8.768500,9.294500,9.294500,293562000
2011-04-25,9.282500,9.890000,9.037000,9.790500,9.790500,1044040000
2011-05-02,9.828500,10.171000,9.768500,9.880000,9.880000,613240000
2011-05-09,9.917000,10.319500,9.839000,10.128000,10.128000,508880000
2011-05-16,10.027000,10.045000,9.568500,9.932500,9.932500,569954000
2011-05-23,9.778000,9.864500,9.544000,9.706500,9.706500,365236000
2011-05-30,9.797000,9.922000,9.381000,9.416000,9.416000,297472000
2011-06-06,9.400500,9.588000,9.259000,9.326500,9.326500,404936000
2011-06-13,9.340500,9.622500,9.079500,9.318500,9.318500,530024000
2011-06-20,9.298000,9.760000,9.278500,9.627500,9.627500,367362000
2011-06-27,9.725000,10.513500,9.701500,10.474500,10.474500,459834000
2011-07-04,10.438000,10.916000,10.436500,10.914000,10.914000,260912000
2011-07-11,10.837000,10.875000,10.464500,10.643500,10.643500,404488000
2011-07-18,10.626500,11.010000,10.414500,10.826000,10.826000,376904000
2011-07-25,10.774500,11.360000,10.517500,11.126000,11.126000,733692000
2011-08-01,11.250000,11.372500,9.742000,10.135000,10.135000,743532000
2011-08-08,9.820000,10.254500,9.502500,10.115000,10.115000,853972000
2011-08-15,10.103000,10.264000,8.877500,8.946500,8.946500,590046000
2011-08-22,9.141500,9.986000,8.855000,9.963500,9.963500,559710000
2011-08-29,10.141000,10.882000,10.127500,10.500000,10.500000,546780000
2011-09-05,10.238500,11.032000,10.223500,10.569500,10.569500,409684000
2011-09-12,10.437500,12.022000,10.432500,11.965000,11.965000,668430000
2011-09-19,11.855500,12.200000,10.950000,11.180500,11.180500,724260000
2011-09-26,11.374000,11.790500,10.760500,10.811500,10.811500,879946000
2011-10-03,10.850500,11.395000,10.021500,11.237000,11.237000,709556000
2011-10-10,11.311500,12.335500,11.205000,12.335500,12.335500,548296000
2011-10-17,12.214500,12.335500,11.462500,11.739000,11.739000,504024000
2011-10-24,11.801000,12.023500,9.825500,10.866000,10.866000,1275546000
2011-10-31,10.789500,10.944500,10.371500,10.824000,10.824000,627158000
2011-11-07,10.842000,11.010000,10.405000,10.869500,10.869500,453256000
2011-11-14,10.782500,11.117500,9.855500,9.857000,9.857000,683824000
2011-11-21,9.664500,9.730000,9.075500,9.120000,9.120000,684402000
2011-11-28,9.582500,9.983000,9.365000,9.801500,9.801500,727066000
2011-12-05,9.943000,9.950000,9.420000,9.651500,9.651500,541426000
2011-12-12,9.501500,9.557500,8.512500,9.063000,9.063000,783574000
2011-12-19,9.100000,9.175000,8.624500,8.864000,8.864000,507836000
2011-12-26,8.886500,8.929500,8.348500,8.655000,8.655000,381990000
2012-01-02,8.794500,9.232500,8.702500,9.130500,9.130500,402670000
2012-01-09,9.138000,9.218500,8.675000,8.921000,8.921000,445694000
2012-01-16,9.007500,9.797000,8.925500,9.546500,9.546500,516486000
2012-01-23,9.539500,9.825000,9.191000,9.768500,9.768500,481962000
2012-01-30,9.684000,9.781500,8.600000,9.384000,9.384000,1127794000
2012-02-06,9.314000,9.381500,9.088000,9.277000,9.277000,577536000
2012-02-13,9.358500,9.678500,8.757000,9.125000,9.125000,867496000
2012-02-20,9.132500,9.237500,8.848000,8.956500,8.956500,427288000
2012-02-27,8.877000,9.214500,8.825000,8.965000,8.965000,467296000
2012-03-05,8.950000,9.419000,8.902000,9.216000,9.216000,479570000
2012-03-12,9.206500,9.284000,9.015000,9.252500,9.252500,395744000
2012-03-19,9.172500,9.810000,9.144000,9.752000,9.752000,540136000
2012-03-26,9.824000,10.492500,9.775000,10.125500,10.125500,672176000
2012-04-02,9.901000,10.119500,9.618000,9.719500,9.719500,402108000
2012-04-09,9.601000,9.710000,9.280500,9.423000,9.423000,387768000
2012-04-16,9.450500,9.727500,9.182500,9.499000,9.499000,362428000
2012-04-23,9.449500,11.434500,9.275500,11.342500,11.342500,863266000
2012-04-30,11.197500,11.692000,11.152500,11.199500,11.199500,594918000
2012-05-07,11.118000,11.534000,10.910000,11.384000,11.384000,407814000
2012-05-14,11.280000,11.530500,10.640500,10.692500,10.692500,476186000
2012-05-21,10.701500,10.999000,10.559000,10.644500,10.644500,337384000
2012-05-28,10.715000,10.827500,10.355500,10.411000,10.411000,313352000
2012-06-04,10.370000,11.074500,10.318500,10.924000,10.924000,338690000
2012-06-11,10.874500,11.043500,10.628000,10.917500,10.917500,315074000
2012-06-18,10.864000,11.301500,10.836500,11.108000,11.108000,271222000
2012-06-25,11.015000,11.417500,10.900000,11.417500,11.417500,310896000
2012-07-02,11.465000,11.525000,11.209000,11.252500,11.252500,190958000
2012-07-09,11.250000,11.357000,10.630500,10.919500,10.919500,249538000
2012-07-16,10.830000,11.469500,10.698000,11.414500,11.414500,314072000
2012-07-23,11.236000,11.917000,10.747500,11.866000,11.866000,648436000
2012-07-30,11.850000,12.037000,11.433000,11.748500,11.748500,312144000
2012-08-06,11.778000,11.900000,11.571500,11.637500,11.637500,176738000
2012-08-13,11.611500,12.167500,11.550000,12.058500,12.058500,308218000
2012-08-20,12.068500,12.343500,11.910000,12.287000,12.287000,261756000
2012-08-27,12.289500,12.500000,12.150000,12.413500,12.413500,288792000
2012-09-03,12.413500,12.971000,12.233000,12.957000,12.957000,339886000
2012-09-10,12.950000,13.205500,12.675000,13.063500,13.063500,291140000
2012-09-17,13.062500,13.142000,12.837000,12.873500,12.873500,322620000
2012-09-24,12.761000,12.947500,12.411500,12.716000,12.716000,317764000
2012-10-01,12.770000,13.095000,12.451500,12.925500,12.925500,260590000
2012-10-08,12.883500,12.990000,12.094500,12.118000,12.118000,297118000
2012-10-15,12.142500,12.545500,11.925500,12.000000,12.000000,363344000
2012-10-22,11.940500,11.947500,11.146000,11.912000,11.912000,614366000
2012-10-29,11.816000,11.935000,11.525000,11.621000,11.621000,241548000
2012-11-05,11.602000,11.887500,11.230000,11.315500,11.315500,284130000
2012-11-12,11.329500,11.461000,10.909000,11.261500,11.261500,311004000
2012-11-19,11.416000,12.000000,11.372500,11.994000,11.994000,221980000
2012-11-26,12.019500,12.632500,11.900000,12.602500,12.602500,381562000
2012-12-03,12.627000,12.777500,12.433000,12.663500,12.663500,293714000
2012-12-10,12.655000,12.739000,12.332500,12.459500,12.459500,306084000
2012-12-17,12.490500,13.155500,12.463000,12.846000,12.846000,336544000
2012-12-24,12.865000,12.975000,12.143000,12.259000,12.259000,212702000
2012-12-31,12.187500,13.044000,12.137500,12.957500,12.957500,226302000
2013-01-07,13.148500,13.486500,13.115000,13.397000,13.397000,309260000
2013-01-14,13.400000,13.725000,13.377000,13.606000,13.606000,269882000
2013-01-21,13.581000,14.236000,13.332500,14.199500,14.199500,260634000
2013-01-28,14.189000,14.224000,12.917500,13.250000,13.250000,809130000
2013-02-04,13.139000,13.401500,12.755500,13.097500,13.097500,367236000
2013-02-11,13.160000,13.532500,12.830000,13.254500,13.254500,381666000
2013-02-18,13.295500,13.715000,13.080500,13.271000,13.271000,262906000
2013-02-25,13.347000,13.434500,12.786500,13.287000,13.287000,298266000
2013-03-04,13.268000,13.834000,13.207000,13.709500,13.709500,260174000
2013-03-11,13.671500,13.870000,13.002500,13.091000,13.091000,342558000
2013-03-18,12.965000,13.074500,12.603500,12.887500,12.887500,302572000
2013-03-25,12.929000,13.369000,12.725000,13.324500,13.324500,205670000
2013-04-01,13.349000,13.370000,12.683500,12.774000,12.774000,241830000
2013-04-08,12.796000,13.663500,12.781500,13.643500,13.643500,254630000
2013-04-15,13.554000,13.756000,12.830000,13.016000,13.016000,286768000
2013-04-22,12.967500,13.790000,12.640500,12.740500,12.740500,527780000
2013-04-29,12.745000,12.962500,12.287500,12.902500,12.902500,464148000
2013-05-06,12.904500,13.182500,12.645500,13.181500,13.181500,281462000
2013-05-13,13.138500,13.499000,13.100000,13.495000,13.495000,234816000
2013-05-20,13.450000,13.589500,12.917000,13.087000,13.087000,219576000
2013-05-27,13.324000,13.595500,13.242000,13.460000,13.460000,208324000
2013-06-03,13.448000,14.005000,13.147500,13.843500,13.843500,305074000
2013-06-10,13.834000,14.123500,13.514500,13.699500,13.699500,264476000
2013-06-17,13.817500,14.167000,13.489500,13.668000,13.668000,300852000
2013-06-24,13.564500,14.010000,13.250000,13.884500,13.884500,301114000
2013-07-01,13.950000,14.329000,13.858000,14.294000,14.294000,189696000
2013-07-08,14.321000,15.377500,14.307000,15.377500,15.377500,323582000
2013-07-15,15.363500,15.469500,15.093500,15.261500,15.261500,259448000
2013-07-22,15.462500,15.681000,14.777500,15.600500,15.600500,414882000
2013-07-29,15.553500,15.650000,14.945000,15.210500,15.210500,272616000
2013-08-05,15.170000,15.181000,14.627500,14.863000,14.863000,206738000
2013-08-12,14.789500,14.954000,14.225000,14.241000,14.241000,199066000
2013-08-19,14.259500,14.575000,14.174000,14.500500,14.500500,185270000
2013-08-26,14.521500,14.552500,13.966500,14.049000,14.049000,174918000
2013-09-02,14.236500,14.944000,14.208500,14.793000,14.793000,188896000
2013-09-09,14.861000,15.100000,14.810000,14.896000,14.896000,162428000
2013-09-16,14.991000,16.028500,14.763000,15.817000,15.817000,294090000
2013-09-23,15.700500,15.968500,15.438500,15.800500,15.800500,191490000
2013-09-30,15.670500,16.146000,15.553000,15.952000,15.952000,214544000
2013-10-07,15.762000,15.767000,14.825000,15.544500,15.544500,264300000
2013-10-14,15.461000,16.594500,15.262000,16.446501,16.446501,299782000
2013-10-21,16.494499,18.420000,16.190001,18.169500,18.169500,543950000
2013-10-28,17.996000,18.299999,17.805000,17.950001,17.950001,322424000
2013-11-04,18.006001,18.143499,17.094000,17.515499,17.515499,262620000
2013-11-11,17.529499,18.645000,17.284000,18.458500,18.458500,320590000
2013-11-18,18.514000,18.725000,18.022499,18.615499,18.615499,226876000
2013-11-25,18.691000,19.705000,18.659000,19.681000,19.681000,207448000
2013-12-02,19.950001,19.950001,19.068501,19.347500,19.347500,293268000
2013-12-09,19.405500,19.471001,18.975000,19.212000,19.212000,261972000
2013-12-16,19.251499,20.236000,19.155001,20.110001,20.110001,310916000
2013-12-23,20.184500,20.281500,19.812500,19.903999,19.903999,157906000
2013-12-30,19.970501,20.135500,19.622499,19.822001,19.822001,176632000
2014-01-06,19.792500,20.344500,19.421000,19.882999,19.882999,243712000
2014-01-13,19.899000,20.174500,19.422501,19.980499,19.980499,299392000
2014-01-20,20.150000,20.403000,19.363501,19.379999,19.379999,253328000
2014-01-27,19.525000,20.312500,17.888000,17.934500,17.934500,736846000
2014-02-03,17.948999,18.090000,16.886499,18.054001,18.054001,543906000
2014-02-10,18.080500,18.250000,17.316000,17.867500,17.867500,419094000
2014-02-17,17.764000,17.786501,17.219000,17.337999,17.337999,337378000
2014-02-24,17.259501,18.293501,17.164499,18.105000,18.105000,359802000
2014-03-03,17.937000,18.766500,17.724001,18.603001,18.603001,291148000
2014-03-10,18.634501,19.155500,18.180500,18.687000,18.687000,355994000
2014-03-17,18.785999,18.950001,17.920000,18.031000,18.031000,308116000
2014-03-24,18.004499,18.075001,16.544001,16.914499,16.914499,463862000
2014-03-31,17.120001,17.415001,15.780500,16.150000,16.150000,626140000
2014-04-07,16.049500,16.608999,15.475000,15.586500,15.586500,642516000
2014-04-14,15.883500,16.433001,15.275000,16.245501,16.245501,365524000
2014-04-21,16.198500,16.875000,15.135500,15.191500,15.191500,715790000
2014-04-28,15.200000,15.664500,14.400000,15.400500,15.400500,668028000
2014-05-05,15.318500,15.511500,14.219000,14.612000,14.612000,442572000
2014-05-12,14.715000,15.280000,14.519000,14.885000,14.885000,369894000
2014-05-19,14.788000,15.617500,14.690500,15.612000,15.612000,308368000
2014-05-26,15.720500,15.743500,15.369000,15.627500,15.627500,284276000
2014-06-02,15.629500,16.544001,15.192000,16.483500,16.483500,394608000
2014-06-09,16.578501,17.035999,16.176500,16.313499,16.313499,367070000
2014-06-16,16.243000,16.945000,16.021000,16.209999,16.209999,463000000
2014-06-23,16.166500,16.486500,16.070499,16.228500,16.228500,253498000
2014-06-30,16.249001,16.915001,16.112000,16.874500,16.874500,209410000
2014-07-07,16.875000,17.350000,16.070000,17.309999,17.309999,410648000
2014-07-14,17.351500,17.983999,17.268000,17.933001,17.933001,406556000
2014-07-21,17.905001,18.242500,15.738000,16.200500,16.200500,655796000
2014-07-28,16.212500,16.240999,15.229500,15.353000,15.353000,508366000
2014-08-04,15.442000,15.866000,15.425000,15.840000,15.840000,299828000
2014-08-11,15.924000,16.750000,15.844000,16.681499,16.681499,332812000
2014-08-18,16.774000,16.889999,16.540001,16.579500,16.579500,203840000
2014-08-25,16.660500,17.333500,16.635500,16.952000,16.952000,255324000
2014-09-01,16.999001,17.469000,16.858000,17.319000,17.319000,207846000
2014-09-08,17.226999,17.290501,16.319500,16.559500,16.559500,350980000
2014-09-15,16.545500,16.638000,15.950000,16.566000,16.566000,417188000
2014-09-22,16.424500,16.474501,15.882000,16.160500,16.160500,293426000
2014-09-29,16.025000,16.257999,15.565500,16.136999,16.136999,284824000
2014-10-06,16.174999,16.206499,15.569000,15.569500,15.569500,307566000
2014-10-13,15.493500,15.660000,14.691500,15.182000,15.182000,444600000
2014-10-20,15.147500,15.949000,14.200000,14.353000,14.353000,775180000
2014-10-27,14.285000,15.286000,14.251000,15.273000,15.273000,500220000
2014-11-03,15.312000,15.400500,14.614500,14.993000,14.993000,354998000
2014-11-10,15.000000,16.643999,15.000000,16.391001,16.391001,427198000
2014-11-17,16.322001,16.916500,15.901500,16.631500,16.631500,390386000
2014-11-24,16.739000,17.063000,16.563999,16.931999,16.931999,207092000
2014-12-01,16.906000,17.032000,15.542000,15.631500,15.631500,399434000
2014-12-08,15.578500,15.828000,15.057000,15.366000,15.366000,347020000
2014-12-15,15.443500,15.543000,14.651500,14.995000,14.995000,624472000
2014-12-22,15.097000,15.539000,15.097000,15.454500,15.454500,222502000
2014-12-29,15.392500,15.737500,15.329000,15.426000,15.426000,198664000
2015-01-05,15.350500,15.419000,14.619000,14.846500,14.846500,292286000
2015-01-12,14.878000,15.075000,14.262500,14.537000,14.537000,419878000
2015-01-19,14.629500,15.846500,14.319500,15.619500,15.619500,459984000
2015-01-26,15.591000,17.975000,14.966500,17.726500,17.726500,833330000
2015-02-02,17.502501,18.940001,17.500500,18.714001,18.714001,635088000
2015-02-09,18.549999,19.150000,18.360001,19.091499,19.091499,281290000
2015-02-16,18.886000,19.184999,18.633499,19.183001,19.183001,250712000
2015-02-23,19.172001,19.468500,18.808001,19.007999,19.007999,249834000
2015-03-02,19.042500,19.421000,18.944000,19.004499,19.004499,233306000
2015-03-09,18.920000,18.966499,18.313000,18.528999,18.528999,266984000
2015-03-16,18.518999,18.968500,18.334999,18.924500,18.924500,254490000
2015-03-23,18.903500,19.088499,18.282499,18.528000,18.528000,268736000
2015-03-30,18.593500,18.885000,18.417000,18.612499,18.612499,173208000
2015-04-06,18.504999,19.356001,18.468000,19.132500,19.132500,252156000
2015-04-13,19.176500,19.390499,18.719999,18.778000,18.778000,246628000
2015-04-20,18.927500,22.632500,18.850000,22.254999,22.254999,765824000
2015-04-27,22.193001,22.349501,20.799999,21.143499,21.143499,408136000
2015-05-04,21.240000,21.760000,20.727501,21.684500,21.684500,267084000
2015-05-11,21.625500,21.950001,21.215000,21.299999,21.299999,249332000
2015-05-18,21.299999,21.844999,20.917999,21.381500,21.381500,263852000
2015-05-25,21.309999,21.625000,21.100000,21.461500,21.461500,188076000
2015-06-01,21.520000,21.919500,21.309999,21.347500,21.347500,221376000
2015-06-08,21.281000,21.944500,20.957001,21.496000,21.496000,232208000
2015-06-15,21.382999,22.249500,21.132000,21.746000,21.746000,288136000
2015-06-22,21.850000,22.351999,21.684500,21.905001,21.905001,251028000
2015-06-29,21.749001,22.000000,21.450001,21.885500,21.885500,173612000
2015-07-06,21.761499,22.236000,21.278500,22.175501,22.175501,248258000
2015-07-13,22.414499,24.271000,22.377001,24.150499,24.150499,414164000
2015-07-20,24.628500,29.028500,23.785000,26.471001,26.471001,846660000
2015-07-27,26.387501,27.247499,26.156000,26.807501,26.807501,465708000
2015-08-03,26.872499,27.136999,25.910500,26.131001,26.131001,332558000
2015-08-10,26.426001,26.733000,25.653000,26.576000,26.576000,282896000
2015-08-17,26.564501,26.974501,24.723499,24.723499,24.723499,361830000
2015-08-24,23.179001,26.134501,22.549999,25.900499,25.900499,619934000
2015-08-31,25.822001,25.970501,24.671499,24.950001,24.950001,328322000
2015-09-07,25.434500,26.497499,25.425501,26.472000,26.472000,279706000
2015-09-14,26.472000,27.348499,25.860001,27.013000,27.013000,371570000
2015-09-21,27.216499,27.489000,26.070000,26.212500,26.212500,337892000
2015-09-28,26.000999,26.629999,24.525000,26.627001,26.627001,445260000
2015-10-05,26.849501,27.575001,25.994499,26.990000,26.990000,398402000
2015-10-12,26.997999,28.547001,26.983999,28.538000,28.538000,370980000
2015-10-19,28.538000,30.972500,27.625999,29.951500,29.951500,610746000
2015-10-26,30.115000,31.535999,29.814501,31.295000,31.295000,395068000
2015-11-02,31.356501,33.112999,31.020500,32.968498,32.968498,394398000
2015-11-09,32.932499,33.798000,32.022499,32.117500,32.117500,469428000
2015-11-16,32.046001,33.643002,31.114500,33.422501,33.422501,496544000
2015-11-23,33.575001,34.138500,33.060501,33.662998,33.662998,271864000
2015-11-30,33.794998,34.241001,33.070000,33.632000,33.632000,486348000
2015-12-07,33.737000,33.999500,31.981001,32.007500,32.007500,429456000
2015-12-14,32.087502,34.125000,31.763500,33.207001,33.207001,471410000
2015-12-21,33.424999,33.494999,32.831501,33.139500,33.139500,194656000
2015-12-28,33.278000,34.821999,33.275002,33.794498,33.794498,335744000
2016-01-04,32.814499,32.886002,30.260500,30.352501,30.352501,661082000
2016-01-11,30.624001,31.299500,28.264999,28.509001,28.509001,645868000
2016-01-18,28.854500,30.004999,27.358999,29.819000,29.819000,456918000
2016-01-25,29.899500,31.903000,28.500000,29.350000,29.350000,840150000
2016-02-01,28.907499,29.090000,24.959499,25.106501,25.106501,772476000
2016-02-08,24.323500,25.837500,23.700001,25.354000,25.354000,729436000
2016-02-15,25.974001,27.059999,25.583000,26.745001,26.745001,393044000
2016-02-22,27.110001,28.125000,26.657499,27.761499,27.761499,505032000
2016-02-29,27.700001,29.250000,27.625500,28.757000,28.757000,398478000
2016-03-07,28.677000,28.681499,27.395000,28.480499,28.480499,434508000
2016-03-14,28.350000,29.076000,27.304501,27.604000,27.604000,481874000
2016-03-21,27.445499,29.177500,26.929001,29.147499,29.147499,366510000
2016-03-28,29.219999,30.162001,28.778000,29.924999,29.924999,340076000
2016-04-04,29.950001,30.119499,29.262501,29.730000,29.730000,268210000
2016-04-11,29.806999,31.338499,29.615499,31.294500,31.294500,319470000
2016-04-18,31.267500,31.900499,30.577999,31.025000,31.025000,374128000
2016-04-25,30.830500,33.499001,29.959999,32.979500,32.979500,549128000
2016-05-02,33.195999,34.275002,32.799999,33.697498,33.697498,507736000
2016-05-09,33.697498,36.122501,33.570499,35.495998,35.495998,544752000
2016-05-16,35.506500,35.723499,34.438000,35.139999,35.139999,415586000
2016-05-23,35.212502,35.830002,34.820999,35.612000,35.612000,271850000
2016-05-30,35.616501,36.414001,35.566002,36.277000,36.277000,265506000
2016-06-06,36.325001,36.575001,35.710499,35.895500,35.895500,265134000
2016-06-13,35.700500,36.127998,34.959000,35.319500,35.319500,351286000
2016-06-20,35.674999,36.105999,34.610001,34.948002,34.948002,370654000
2016-06-27,34.600498,36.400002,34.105999,36.284000,36.284000,369012000
2016-07-04,36.139999,37.305000,35.980499,37.290501,37.290501,254892000
2016-07-11,37.500000,37.867001,36.702499,36.771999,36.771999,369464000
2016-07-18,36.774502,37.563999,36.436001,37.243000,37.243000,239610000
2016-07-25,37.327499,38.299999,36.637501,37.940498,37.940498,450336000
2016-08-01,37.993500,38.525002,37.517502,38.299000,38.299000,332912000
2016-08-08,38.340500,38.687500,38.050999,38.627998,38.627998,180994000
2016-08-15,38.595001,38.602001,37.844501,37.865501,37.865501,188324000
2016-08-22,37.875000,38.500000,37.605000,38.450001,38.450001,186946000
2016-08-29,38.436001,38.799999,38.200001,38.622002,38.622002,190314000
2016-09-05,38.702000,39.539501,38.005501,38.007000,38.007000,248644000
2016-09-12,37.867500,39.022999,37.799999,38.925999,38.925999,345962000
2016-09-19,38.998501,40.387501,38.549999,40.287498,40.287498,267708000
2016-09-26,40.090000,41.997501,39.857498,41.865501,41.865501,404918000
2016-10-03,41.799999,42.360500,41.513000,41.971500,41.971500,285980000
2016-10-10,42.162498,42.259998,41.060501,41.147999,41.147999,277738000
2016-10-17,41.075001,41.162998,40.154999,40.949501,40.949501,278194000
2016-10-24,41.247501,42.154499,38.730499,38.816002,38.816002,591098000
2016-10-31,39.051498,40.042000,37.661499,37.752499,37.752499,494796000
2016-11-07,38.582001,39.587002,35.884998,36.950500,36.950500,746594000
2016-11-14,37.275501,38.387001,35.505001,38.007999,38.007999,515788000
2016-11-21,38.299999,39.619999,38.255501,39.018501,39.018501,306066000
2016-11-28,38.849499,38.849998,36.834999,37.016998,37.016998,411286000
2016-12-05,37.250000,38.689499,37.099998,38.432999,38.432999,349096000
2016-12-12,38.320000,39.123001,37.700001,37.888500,37.888500,447082000
2016-12-19,37.944500,38.719501,37.807999,38.029499,38.029499,247732000
2016-12-26,38.169998,39.000000,37.414001,37.493500,37.493500,264748000
2017-01-02,37.896000,39.972000,37.384998,39.799500,39.799500,356958000
2017-01-09,39.900002,41.082500,39.475498,40.856998,40.856998,353262000
